rx_Mbps-2g,rx_Mbps_avg3-2g,FreeTime_2.4GHz,Load_2.4GHz,rx_Mbps_avg5-2g,rx_Mbps_avg7-2g,rx_Mbps_lag1-2g,RxTime_2.4GHz,tx_Mbps_avg7-2g,rx_Mbps_lag2-2g,tx_Mbps_avg5-2g,rx_Mbps_lag3-2g,tx_pps-2g,tx_Mbps_avg3-2g,rx_pps-2g,tx_Mbps_lag1-2g,tx_Mbps_lag2-2g,tx_Mbps_lag3-2g,tx_Mbps-2g,LastDataUplinkRate,UplinkMCS,LastDataDownlinkRate,rx_Mbps,SignalStrength_avg10,VendorStats.Glitch_2.4GHz,rx_pps,ObssTime_2.4GHz,TxTime_2.4GHz,SignalStrength_avg7,SignalStrength_avg5,UplinkShortGuard
24.87,30.411,67.0,33.0,22.829,23.873,35.158,9.0,14.148,31.205,18.002,10.117,927.0,17.101,553.6,17.395,21.655,22.607,12.252,96100.0,9.0,96100.0,6.799,-47.9,500.0,561.0,9.0,10.0,-49.0,-48.0,1.0
13.973,14.306,78.0,22.0,11.529,22.912,14.068,7.0,0.494,14.877,0.434,13.488,85.2,0.369,1209.0,0.092,0.114,0.092,0.901,258000.0,10.0,258000.0,14.114,-38.6,807.0,1086.0,5.0,5.0,-38.57,-38.8,1.0
1.666,12.884,28.0,72.0,14.98,15.418,15.086,2.0,18.402,21.899,20.263,14.237,1994.6,23.756,452.6,28.185,18.716,11.554,24.367,96100.0,9.0,96100.0,0.681,-54.9,1460.0,725.2,3.0,59.0,-53.71,-54.0,400.0
0.066,0.067,84.0,16.0,0.062,0.062,0.077,1.0,7.913,0.059,7.913,0.057,480.6,9.441,68.8,11.599,5.896,5.974,10.828,270800.0,11.0,286700.0,0.066,-51.0,1138.0,72.4,1.0,8.0,-51.0,-51.0,1600.0
12.215,14.212,53.0,47.0,14.36,14.35,11.691,9.0,12.037,18.729,4.336,15.891,637.2,3.272,1044.4,2.069,0.751,0.535,6.997,96100.0,9.0,96100.0,3.268,-53.7,799.0,302.0,3.0,29.0,-54.0,-54.2,1.0
16.982,10.646,25.0,75.0,11.685,12.507,6.319,52.0,6.604,8.636,7.046,12.693,499.4,7.76,1139.8,9.32,10.228,7.846,3.732,96100.0,9.0,96100.0,1.221,-51.2,455.0,135.0,3.0,14.0,-51.14,-51.2,1.0
62.488,58.325,3.0,97.0,40.263,41.395,56.573,82.0,14.645,55.915,15.545,15.346,1818.2,2.58,1305.2,2.898,2.881,32.308,1.96,72200.0,7.0,72200.0,45.98,-37.8,255.0,3711.4,2.0,10.0,-37.71,-37.6,1.0
8.556,13.196,77.0,23.0,13.471,12.04,15.484,1.0,5.734,15.547,2.606,12.298,326.2,1.996,775.0,1.77,0.312,0.354,3.906,72200.0,7.0,72200.0,0.039,-48.3,448.0,36.6,4.0,12.0,-48.43,-48.6,1.0
29.166,25.097,67.0,33.0,24.677,23.941,19.126,20.0,3.267,27.0,3.707,16.317,295.0,4.164,2209.4,5.843,4.737,3.794,1.913,72200.0,7.0,72200.0,0.005,-49.7,749.0,4.4,4.0,5.0,-49.71,-50.2,400.0
27.455,11.495,32.0,68.0,23.594,23.006,5.321,47.0,17.67,1.708,23.231,43.364,618.6,33.438,2258.4,49.259,46.37,7.773,4.686,286700.0,11.0,270800.0,1.727,-37.1,472.0,161.25,4.0,13.0,-37.14,-37.2,1.0
19.906,14.951,36.0,64.0,10.691,9.598,17.575,44.0,20.118,7.372,23.392,2.198,696.0,19.306,1305.6,18.144,30.906,41.289,8.868,286700.0,11.0,286700.0,0.211,-48.8,767.0,90.2,2.0,13.0,-49.14,-49.4,800.0
4.64,27.588,4.0,96.0,24.746,22.465,21.537,9.0,14.463,56.588,18.532,40.852,4195.6,27.394,1075.2,28.306,0.227,2.554,53.648,286700.0,11.0,286700.0,0.024,-37.4,659.0,25.833,2.0,78.0,-37.29,-37.0,1.0
30.792,31.955,55.0,45.0,22.079,24.056,34.396,32.0,8.433,30.676,10.243,14.252,93.2,5.765,836.0,5.728,11.459,14.264,0.109,270800.0,11.0,286700.0,9.725,-33.0,439.0,803.4,5.0,6.0,-33.0,-33.0,1.0
0.108,3.722,76.0,24.0,4.866,4.316,1.478,1.0,7.785,9.581,5.783,8.592,704.2,8.982,105.6,11.249,0.133,0.577,15.564,286700.0,11.0,270800.0,9.915,-29.0,1314.0,864.2,5.0,13.0,-29.0,-29.0,800.0
5.075,3.038,55.0,45.0,5.013,4.738,0.241,5.0,13.413,3.798,13.826,9.015,994.4,15.62,459.4,19.781,13.464,12.039,13.616,258000.0,10.0,258000.0,4.932,-29.3,1055.0,445.6,9.0,20.0,-29.43,-29.4,1.0
27.073,16.612,55.0,45.0,12.091,10.313,16.496,27.0,5.474,6.268,2.988,10.448,257.4,0.32,1936.6,0.231,0.401,1.735,0.329,72200.0,7.0,96100.0,18.499,-50.4,759.0,1509.4,5.0,6.0,-50.14,-50.0,1.0
11.994,9.271,49.0,51.0,8.858,13.279,13.692,10.0,12.484,2.127,15.277,5.974,1548.2,14.417,600.2,14.471,10.616,12.954,18.165,286700.0,11.0,286700.0,2.776,-36.8,730.0,235.0,4.0,29.0,-36.86,-36.8,1.0
40.192,25.738,4.0,96.0,22.002,18.262,18.342,78.0,15.716,18.681,13.674,15.787,1066.0,22.364,83.4,31.6,27.012,0.194,8.48,286700.0,11.0,229400.0,0.069,-34.0,134.0,71.4,2.0,11.0,-32.86,-33.2,1.0
0.059,0.081,80.0,20.0,2.517,2.324,0.1,1.0,5.235,0.083,5.611,7.738,268.8,9.077,61.4,12.023,9.21,0.045,5.998,229400.0,9.0,229400.0,0.059,-63.7,2272.0,60.8,5.0,9.0,-63.57,-63.4,1.0
30.325,20.767,36.0,64.0,17.661,19.897,27.487,41.0,9.63,4.488,11.382,9.132,514.0,7.119,1528.0,4.087,12.017,16.23,5.254,270800.0,11.0,172000.0,15.692,-37.1,473.0,1129.8,3.0,14.0,-37.0,-37.0,1.0
13.911,12.316,66.0,34.0,12.828,13.779,15.247,15.0,15.671,7.79,16.386,13.957,371.5,15.432,1000.167,24.065,19.238,16.131,2.992,72200.0,7.0,72200.0,3.818,-44.8,793.0,311.0,8.0,6.0,-44.71,-44.8,1.0
0.014,0.012,89.0,11.0,0.012,0.012,0.009,1.0,0.016,0.013,0.017,0.012,12.8,0.014,12.6,0.011,0.015,0.033,0.016,286700.0,11.0,270800.0,0.005,-61.4,1822.0,4.4,3.0,4.0,-61.0,-61.0,1.0
14.734,12.374,49.0,51.0,9.386,8.78,19.776,31.0,9.433,2.613,2.905,0.109,159.0,2.138,904.2,0.536,5.686,6.279,0.192,72200.0,7.0,72200.0,3.644,-46.4,643.0,296.6,8.0,7.0,-46.43,-45.8,1.0
0.282,3.122,46.0,54.0,4.769,6.971,0.325,3.0,16.259,8.759,18.554,11.945,1432.333,19.062,113.333,22.222,15.524,14.965,19.44,96100.0,9.0,96100.0,1.942,-53.6,721.0,226.4,2.0,43.0,-54.0,-54.0,1.0
4.057,11.746,88.0,12.0,12.393,10.701,14.23,1.0,3.411,16.95,1.499,15.706,73.0,0.169,258.4,0.27,0.144,2.371,0.094,24000.0,0.0,72200.0,0.961,-53.6,916.0,79.4,4.0,4.0,-54.0,-54.6,0.0
7.034,2.386,80.0,20.0,2.208,1.597,0.087,5.0,8.056,0.037,7.38,2.406,427.6,8.723,643.2,13.703,3.499,0.071,8.968,216600.0,9.0,286700.0,8.61,-39.8,722.0,762.2,7.0,4.0,-40.0,-40.0,1.0
0.092,23.863,55.0,45.0,18.164,25.198,31.658,1.0,9.833,39.838,10.225,9.133,412.4,2.264,36.0,1.027,0.823,20.44,4.942,286700.0,11.0,286700.0,0.015,-36.9,1427.0,14.75,13.0,16.0,-36.86,-36.8,1.0
15.283,17.154,60.0,40.0,13.305,11.126,22.73,10.0,6.069,13.448,4.823,11.266,133.167,3.111,425.667,2.205,5.729,7.693,1.399,243700.0,10.0,258000.0,5.926,-29.0,890.0,501.4,10.0,7.0,-29.0,-29.0,1.0
6.168,10.336,4.0,96.0,26.428,37.943,8.874,20.0,31.836,15.965,41.668,30.252,4862.2,54.727,549.4,49.566,52.896,35.713,61.72,72200.0,7.0,72200.0,3.418,-43.5,291.0,306.2,1.0,71.0,-43.14,-43.4,1.0
14.287,13.221,48.0,52.0,13.554,12.577,12.11,34.0,16.437,13.266,12.538,15.798,369.6,14.887,603.8,17.79,22.188,11.826,4.682,96100.0,9.0,96100.0,6.861,-35.6,599.0,566.4,4.0,9.0,-35.57,-36.8,400.0
15.474,7.401,50.0,50.0,10.818,15.27,6.02,34.0,27.56,0.71,29.153,8.053,1259.8,27.731,1478.0,28.479,40.194,36.054,14.52,96100.0,9.0,96100.0,7.274,-39.0,597.0,1085.2,3.0,10.0,-40.43,-41.8,400.0
13.088,20.405,60.0,40.0,21.053,17.61,17.01,2.0,14.339,31.116,11.041,27.457,1584.6,16.176,1142.4,18.53,7.828,6.455,22.171,286700.0,11.0,286700.0,0.08,-49.6,219.0,88.8,4.0,31.0,-51.43,-53.6,1.0
37.477,28.034,8.0,92.0,22.155,18.504,18.809,52.0,8.28,27.816,11.031,10.201,1780.0,11.708,3105.6,9.016,6.946,10.68,19.161,1000.0,0.0,229400.0,13.355,-28.3,347.0,1064.6,1.0,36.0,-28.43,-28.6,0.0
0.097,9.522,73.0,27.0,10.106,8.322,7.016,1.0,13.449,21.452,5.652,13.363,780.8,9.364,106.4,9.763,0.1,0.137,18.229,135400.0,11.0,286700.0,0.097,-51.1,1615.0,107.0,3.0,12.0,-51.43,-52.0,1600.0
29.661,13.695,46.0,54.0,30.029,24.739,2.876,39.0,12.323,8.547,9.981,55.472,309.4,16.297,449.2,22.085,23.564,0.371,3.243,96100.0,9.0,86700.0,5.876,-34.9,1240.0,500.0,2.0,8.0,-33.14,-33.2,400.0
12.205,48.929,18.0,82.0,39.317,33.018,62.495,3.0,36.835,72.088,33.213,35.242,4612.6,23.265,2099.0,9.138,0.425,34.814,60.232,96100.0,9.0,96100.0,1.565,-35.4,931.0,1675.0,2.0,69.0,-35.29,-34.8,1.0
10.123,3.599,76.0,24.0,6.428,11.698,0.35,9.0,17.887,0.325,18.94,8.878,349.6,19.197,373.8,29.383,27.545,19.645,0.664,286700.0,11.0,286700.0,2.379,-49.9,182.0,256.0,9.0,5.0,-48.57,-49.8,1.0
30.6,28.559,31.0,69.0,20.66,19.234,36.376,17.0,10.631,18.7,8.192,2.354,657.6,4.725,2110.2,0.505,8.138,13.041,5.532,96100.0,9.0,96100.0,9.154,-50.6,965.0,752.8,3.0,43.0,-50.57,-50.8,1.0
3.848,1.502,73.0,27.0,5.798,17.946,0.266,1.0,15.63,0.391,21.726,12.737,301.8,18.423,385.8,21.149,30.855,25.209,3.265,72200.0,7.0,72200.0,0.01,-51.0,1083.0,10.6,8.0,12.0,-50.86,-51.2,400.0
25.164,35.008,85.0,15.0,29.509,23.979,43.143,4.0,5.265,36.716,2.882,22.173,219.6,0.857,1167.6,0.154,2.15,5.669,0.267,72200.0,7.0,72200.0,11.525,-49.4,378.0,936.0,2.0,7.0,-49.14,-49.0,1.0
16.619,8.553,70.0,30.0,10.68,13.65,8.683,1.0,15.764,0.356,18.276,8.023,564.6,14.166,1202.8,13.376,24.815,22.078,4.308,72200.0,7.0,72200.0,3.279,-45.9,117.0,267.8,9.0,19.0,-46.0,-46.0,1.0
1.13,4.154,76.0,24.0,2.544,1.866,6.516,6.0,9.982,4.817,7.952,0.121,518.0,5.935,52.0,3.908,6.34,9.624,7.557,229400.0,9.0,229400.0,0.039,-61.7,1422.0,42.8,6.0,7.0,-61.57,-61.8,1.0
5.575,6.695,60.0,40.0,10.316,10.8,4.761,2.0,9.244,9.748,8.212,11.525,877.0,10.032,440.0,9.783,9.717,10.78,10.597,229400.0,9.0,229400.0,3.015,-63.0,1925.0,249.6,5.0,26.0,-63.0,-63.0,1.0
7.906,12.044,51.0,49.0,15.803,15.802,16.002,6.0,15.557,12.224,17.059,24.663,1327.6,13.819,873.4,14.527,11.337,20.774,15.592,270800.0,11.0,286700.0,7.744,-36.8,1283.0,548.4,5.0,26.0,-36.71,-36.6,1.0
0.109,0.144,64.0,36.0,0.839,0.871,0.162,1.0,10.38,0.161,12.536,0.005,583.8,20.635,117.4,26.687,21.77,0.006,13.449,129900.0,5.0,286700.0,0.137,-48.3,1365.0,152.833,10.0,15.0,-48.43,-48.2,1.0
9.77,7.373,67.0,33.0,15.112,16.065,0.227,9.0,16.857,12.123,13.55,29.012,1191.4,18.786,384.4,24.25,12.864,0.263,19.243,243700.0,10.0,286700.0,0.087,-36.8,834.0,95.4,4.0,14.0,-36.43,-36.0,1.0
0.073,0.092,66.0,34.0,0.09,0.085,0.094,1.0,8.401,0.11,9.057,0.099,334.0,9.253,81.8,8.254,11.895,9.959,7.609,286700.0,11.0,270800.0,0.076,-30.8,960.0,84.8,11.0,8.0,-30.71,-30.6,1.0
0.096,0.897,69.0,31.0,5.519,7.261,0.019,2.0,2.492,2.577,3.451,13.162,614.4,5.689,102.0,1.597,1.219,0.053,14.25,229400.0,9.0,229400.0,0.088,-62.0,1257.0,93.4,4.0,16.0,-62.0,-62.0,800.0
16.988,19.953,77.0,23.0,22.766,16.622,17.37,4.0,4.177,25.502,1.446,28.511,394.2,1.446,1443.4,0.118,0.319,0.16,3.9,286700.0,11.0,286700.0,14.5,-29.3,1270.0,1095.2,4.0,12.0,-29.0,-29.0,800.0
0.408,0.3,49.0,51.0,15.004,30.783,0.236,2.0,15.487,0.256,19.768,34.789,2200.4,20.742,399.0,16.196,15.292,13.398,30.739,65000.0,7.0,72200.0,0.005,-42.9,396.0,4.4,3.0,37.0,-43.43,-43.6,1.0
23.713,23.298,20.0,80.0,16.18,11.564,24.54,28.0,13.177,21.641,18.438,4.635,2079.0,11.017,1856.4,3.031,4.884,32.721,25.137,286700.0,11.0,270800.0,0.07,-46.0,267.0,72.8,5.0,43.0,-46.0,-46.0,1.0
13.548,18.128,67.0,33.0,18.482,17.363,18.398,11.0,10.377,22.439,6.459,12.549,660.2,5.362,238.6,0.684,5.418,8.846,9.983,286700.0,11.0,270800.0,4.577,-47.8,338.0,442.5,7.0,14.0,-46.43,-46.6,1.0
9.613,14.182,66.0,34.0,10.526,15.164,16.8,4.0,10.344,16.132,12.97,7.595,1180.6,10.168,974.6,8.002,8.909,20.485,13.593,96100.0,9.0,96100.0,0.187,-47.7,496.0,185.8,7.0,20.0,-49.0,-49.8,1.0
17.674,9.029,65.0,35.0,5.76,4.169,6.57,21.0,13.672,2.843,13.935,1.489,104.8,12.581,303.4,16.311,21.307,15.295,0.126,72200.0,7.0,72200.0,15.01,-49.9,333.0,1213.8,4.0,5.0,-50.0,-50.0,1.0
0.253,0.106,88.0,12.0,4.821,7.887,0.044,1.0,1.71,0.021,2.364,0.015,213.6,3.585,71.0,5.034,1.016,0.956,4.705,286700.0,11.0,286700.0,0.043,-51.1,896.0,48.0,3.0,6.0,-51.14,-51.2,800.0
5.55,15.955,27.0,73.0,13.827,20.704,21.443,2.0,9.255,20.871,5.582,8.14,1525.0,6.62,471.2,0.488,1.122,4.421,18.25,286700.0,11.0,229400.0,6.572,-27.7,499.0,547.2,3.0,64.0,-27.86,-28.2,800.0
39.87,29.249,46.0,54.0,22.646,22.136,29.716,37.0,2.294,18.16,2.456,19.377,328.0,0.624,2044.6,0.398,0.277,4.492,1.197,96100.0,9.0,96100.0,9.404,-33.8,836.0,807.0,3.0,9.0,-33.86,-34.2,400.0
32.893,34.846,37.0,63.0,29.759,22.251,41.626,50.0,11.075,30.019,13.133,36.925,964.4,17.463,802.2,28.479,5.445,2.145,18.465,72200.0,7.0,72200.0,27.566,-50.0,558.0,2224.2,2.0,8.0,-49.86,-50.0,400.0
31.557,21.917,31.0,69.0,28.095,30.242,23.054,28.0,6.207,11.139,6.506,30.249,1316.0,9.187,2592.6,6.622,7.286,4.717,13.652,72200.0,7.0,72200.0,0.165,-50.2,720.0,188.0,2.0,31.0,-50.29,-50.4,400.0
15.931,13.848,3.0,97.0,31.281,24.882,0.584,55.0,30.999,25.029,28.888,72.026,3526.2,41.904,713.6,55.547,28.511,1.278,41.653,72200.0,7.0,72200.0,16.89,-45.7,150.0,1457.4,1.0,36.0,-45.57,-45.4,400.0
5.851,8.056,65.0,35.0,9.515,10.083,9.626,18.0,14.661,8.69,13.1,16.851,217.8,8.296,498.8,6.204,17.407,12.542,1.277,24000.0,0.0,96100.0,6.232,-49.1,740.0,511.6,5.0,8.0,-50.0,-50.8,0.0
0.097,0.082,65.0,35.0,0.893,3.663,0.092,1.0,4.329,0.056,6.021,0.07,427.0,8.343,104.0,10.121,5.233,5.051,9.675,286700.0,11.0,286700.0,0.094,-33.0,637.0,105.8,14.0,13.0,-33.0,-33.0,1.0
0.187,2.816,68.0,32.0,4.983,7.392,2.701,2.0,14.496,5.561,10.254,8.619,923.4,10.209,90.2,8.833,9.569,9.613,12.224,24000.0,0.0,96100.0,0.048,-49.0,1068.0,50.6,5.0,20.0,-49.29,-49.2,0.0
3.786,7.155,55.0,45.0,8.65,6.95,5.588,2.0,10.007,12.091,4.532,17.619,1031.8,6.576,307.2,7.303,0.089,0.654,12.336,1000.0,0.0,216600.0,3.614,-32.8,420.0,305.2,14.0,25.0,-32.71,-32.6,0.0
11.262,19.38,49.0,51.0,21.727,26.672,17.936,17.0,10.679,28.942,9.18,27.777,1383.2,9.139,240.0,9.938,0.333,5.272,17.145,72200.0,7.0,72200.0,9.519,-41.6,622.0,769.4,5.0,25.0,-41.0,-40.6,1.0
27.936,13.377,36.0,64.0,11.833,13.127,3.842,36.0,5.711,8.354,4.184,5.013,198.5,5.236,1451.167,8.076,4.975,0.055,2.658,286700.0,11.0,172000.0,28.014,-31.8,344.0,2145.2,5.0,17.0,-31.71,-32.0,1.0
0.065,2.602,73.0,27.0,8.174,9.084,3.846,1.0,6.638,3.895,3.91,8.347,308.4,4.598,12.6,3.614,6.598,5.678,3.583,72200.0,7.0,72200.0,0.058,-49.6,413.0,65.0,6.0,12.0,-49.71,-49.8,1.0
2.242,12.719,74.0,26.0,13.017,13.035,16.087,1.0,4.569,19.828,5.203,19.384,722.4,4.731,191.0,4.382,1.204,3.014,8.607,72200.0,7.0,72200.0,0.109,-50.7,1493.0,120.4,4.0,16.0,-51.14,-50.8,400.0
4.155,1.418,77.0,23.0,0.874,1.481,0.041,1.0,4.881,0.059,5.496,0.055,252.0,5.126,383.8,4.915,5.638,6.24,4.824,172000.0,7.0,229400.0,4.185,-62.1,1249.0,348.4,10.0,7.0,-62.14,-62.2,1.0
11.569,15.185,12.0,88.0,14.355,18.46,12.746,7.0,12.418,21.241,15.221,13.431,3076.8,21.614,1090.8,19.126,8.238,6.578,37.479,243700.0,10.0,286700.0,11.73,-37.0,1028.0,832.6,2.0,66.0,-37.14,-37.2,1.0
16.203,22.941,64.0,36.0,20.54,15.674,23.207,8.0,6.656,29.412,3.485,20.859,43.2,0.157,1366.6,0.259,0.152,5.936,0.061,149700.0,6.0,258000.0,12.736,-38.2,1412.0,910.6,12.0,5.0,-38.29,-38.4,1.0
12.066,11.263,79.0,21.0,11.296,10.811,7.853,2.0,4.344,13.87,2.9,8.773,313.2,1.262,370.6,0.049,2.986,5.373,0.752,270800.0,11.0,286700.0,4.305,-29.0,2336.0,375.2,4.0,6.0,-29.0,-29.0,1600.0
33.846,30.288,3.0,97.0,19.188,13.752,29.107,14.0,22.873,27.911,27.462,4.727,3283.2,24.865,2886.4,17.642,16.915,28.676,40.038,96100.0,9.0,96100.0,0.041,-59.5,206.0,40.8,1.0,77.0,-59.71,-59.6,1.0
0.183,6.371,63.0,37.0,7.183,8.44,6.977,2.0,16.001,11.954,14.567,13.015,965.8,15.355,52.6,12.513,22.099,17.447,11.453,96100.0,9.0,96100.0,0.047,-46.2,402.0,49.6,9.0,23.0,-46.29,-46.6,1.0
6.948,4.522,72.0,28.0,5.882,8.012,0.217,0.0,5.473,6.402,6.863,5.354,217.0,10.572,321.0,15.511,14.516,1.4,1.69,286700.0,11.0,243700.0,3.799,-38.7,1276.0,313.4,12.0,4.0,-38.71,-38.6,1.0
17.575,9.048,57.0,43.0,7.258,8.177,7.372,17.0,23.605,2.198,23.61,6.404,1646.2,30.113,1795.6,30.906,41.289,17.751,18.144,96100.0,9.0,96100.0,11.603,-34.1,738.0,1232.0,3.0,18.0,-33.86,-34.8,400.0
30.258,18.59,51.0,49.0,16.117,16.907,21.044,27.0,7.663,4.467,9.507,10.299,186.6,6.446,1445.8,7.486,11.617,13.434,0.236,195000.0,9.0,172000.0,5.527,-41.0,1718.0,433.4,3.0,6.0,-41.0,-41.0,1.0
38.284,24.019,42.0,58.0,20.587,17.735,20.608,43.0,6.507,13.166,3.879,17.371,324.4,3.791,2372.6,1.899,9.085,6.6,0.388,96100.0,9.0,96100.0,13.522,-53.7,696.0,1097.2,3.0,7.0,-53.71,-53.2,400.0
37.514,27.696,61.0,39.0,16.85,13.406,42.295,24.0,17.371,3.278,18.495,0.795,207.6,12.913,1346.8,2.493,35.991,35.726,0.255,286700.0,11.0,286700.0,14.667,-37.5,780.0,1132.2,5.0,6.0,-38.14,-38.6,1.0
9.932,12.619,63.0,37.0,10.676,9.478,9.28,18.0,13.805,18.646,13.051,11.588,422.0,9.367,860.667,12.429,10.158,15.032,5.513,270800.0,11.0,286700.0,0.049,-47.9,1202.0,54.167,3.0,10.0,-47.86,-47.8,1600.0
8.083,8.107,66.0,34.0,6.739,5.361,11.279,7.0,1.356,4.96,0.077,8.866,31.6,0.083,695.2,0.125,0.039,0.124,0.084,1000.0,0.0,229400.0,8.126,-31.1,1475.0,660.2,8.0,4.0,-31.0,-31.2,0.0
8.818,3.015,72.0,28.0,2.881,3.719,0.128,6.0,4.827,0.1,5.755,2.8,320.2,7.814,559.2,11.983,7.671,2.807,3.787,72200.0,7.0,72200.0,2.575,-49.0,1183.0,226.2,3.0,15.0,-49.14,-49.4,1.0
44.673,16.845,23.0,77.0,17.222,19.932,2.141,56.0,24.848,3.721,32.274,15.51,1913.0,35.318,109.0,43.156,51.365,20.014,11.433,86500.0,9.0,96100.0,0.026,-48.7,355.0,27.0,2.0,14.0,-49.29,-50.0,1.0
15.583,14.942,51.0,49.0,20.492,18.873,15.787,14.0,5.215,13.456,7.045,25.698,954.8,7.775,607.4,7.313,5.592,5.347,10.42,286700.0,11.0,286700.0,6.35,-30.8,1564.0,575.6,8.0,17.0,-31.14,-31.2,1.0
37.261,29.369,38.0,62.0,19.053,17.658,34.345,43.0,15.698,16.502,18.118,0.538,473.8,8.297,1918.4,0.551,23.764,46.946,0.575,72200.0,7.0,72200.0,13.913,-48.0,155.0,1126.667,2.0,9.0,-48.0,-48.0,1.0
8.425,2.963,71.0,29.0,5.179,5.168,0.221,18.0,11.137,0.242,12.862,7.436,313.6,12.333,27.0,16.925,17.832,13.411,2.243,72200.0,7.0,72200.0,4.689,-39.1,488.0,445.4,4.0,6.0,-38.86,-38.8,1.0
21.518,23.374,71.0,29.0,21.692,17.146,19.441,10.0,1.21,29.164,0.091,30.891,62.4,0.093,1839.8,0.102,0.058,0.124,0.118,286700.0,11.0,216600.0,23.381,-31.5,1032.0,1776.6,7.0,8.0,-30.14,-30.2,800.0
26.809,13.563,53.0,47.0,17.385,20.134,3.884,32.0,7.609,9.995,10.459,20.022,439.0,13.553,608.0,16.096,22.658,9.473,1.904,1000.0,0.0,286700.0,4.878,-48.1,325.0,416.6,8.0,7.0,-46.29,-46.0,0.0
7.616,6.223,79.0,21.0,7.459,10.453,1.403,4.0,9.889,9.65,9.251,8.98,463.0,6.395,169.4,6.645,8.043,14.313,4.498,6000.0,0.0,96100.0,2.365,-49.4,119.0,225.6,5.0,8.0,-49.0,-49.0,0.0
9.993,10.959,76.0,24.0,11.813,12.752,9.86,3.0,0.098,13.023,0.097,13.978,82.4,0.109,839.0,0.077,0.115,0.055,0.136,286700.0,11.0,286700.0,8.37,-49.0,990.0,700.167,11.0,4.0,-49.0,-49.0,1.0
44.024,40.819,41.0,59.0,33.54,27.805,43.9,31.0,6.561,34.533,7.916,29.994,1103.2,9.564,745.2,11.647,5.804,4.902,11.242,96100.0,9.0,96100.0,0.136,-34.1,788.0,123.4,4.0,15.0,-33.57,-33.2,400.0
0.075,2.052,73.0,27.0,3.375,3.4,0.056,1.0,4.725,6.025,4.892,6.382,648.4,8.1,82.4,9.154,0.067,0.1,15.079,286700.0,11.0,286700.0,0.077,-39.0,261.0,84.6,12.0,12.0,-39.0,-39.0,1.0
15.015,18.586,73.0,27.0,15.147,10.858,20.03,6.0,6.509,20.712,5.421,19.77,533.8,2.623,1273.4,3.091,0.095,4.125,4.684,1000.0,0.0,286700.0,14.172,-38.4,311.0,1180.8,6.0,14.0,-39.29,-38.6,0.0
1.277,7.727,54.0,46.0,8.826,7.43,9.405,2.0,9.008,12.5,8.266,12.05,1198.2,7.325,181.4,1.269,2.793,8.812,17.912,243700.0,10.0,286700.0,3.336,-31.0,2062.0,325.167,2.0,33.0,-31.0,-31.0,1600.0
106.141,93.726,9.0,91.0,83.223,75.572,108.511,76.0,20.58,66.525,20.999,60.711,1005.6,13.682,6843.8,1.416,38.503,44.542,1.126,72200.0,7.0,72200.0,29.527,-42.3,107.0,2390.8,2.0,8.0,-42.43,-42.6,1.0
15.103,5.396,51.0,49.0,9.854,12.476,0.855,29.0,8.297,0.229,11.54,14.216,1011.2,16.145,584.8,20.658,16.75,6.86,11.027,96100.0,9.0,96100.0,8.385,-34.5,769.0,779.0,4.0,10.0,-35.0,-37.0,1.0
60.121,38.936,30.0,70.0,23.732,17.606,55.294,16.0,75.221,1.392,68.628,0.941,3417.2,54.574,6222.0,30.293,91.522,80.898,41.906,86500.0,9.0,96100.0,1.206,-57.5,196.0,1301.6,2.0,50.0,-57.57,-58.0,1.0
24.692,20.75,50.0,50.0,14.899,11.233,21.816,12.0,9.831,15.741,9.085,11.95,754.6,4.645,2114.6,5.336,0.115,7.057,8.483,270800.0,11.0,243700.0,24.679,-29.1,924.0,1881.2,6.0,23.0,-29.14,-29.2,1.0
14.799,9.446,67.0,33.0,10.13,12.469,6.919,1.0,2.316,6.62,2.256,7.065,435.4,3.611,1248.6,3.828,2.661,0.159,4.343,286700.0,11.0,270800.0,15.238,-29.1,1041.0,1201.8,7.0,17.0,-29.14,-29.2,1.0
42.579,30.985,3.0,97.0,24.001,19.029,26.574,69.0,10.425,23.802,4.121,15.777,671.6,1.271,2481.4,0.303,2.712,3.407,0.799,96100.0,9.0,96100.0,6.094,-56.9,88.0,511.4,1.0,20.0,-57.71,-56.8,1.0
33.883,14.059,26.0,74.0,8.514,8.091,8.193,48.0,11.182,0.1,10.258,0.183,862.8,8.03,2023.6,4.932,6.631,11.782,12.527,258000.0,10.0,229400.0,0.075,-27.9,662.0,82.2,3.0,15.0,-28.0,-28.0,800.0
9.296,6.382,38.0,62.0,4.028,6.149,9.627,10.0,21.291,0.224,21.172,0.233,1502.6,17.345,861.8,16.404,17.508,16.84,18.124,96100.0,9.0,96100.0,0.124,-35.6,870.0,111.4,5.0,38.0,-38.14,-37.4,1.0
0.262,0.243,51.0,49.0,1.055,3.277,0.228,2.0,23.039,0.238,29.161,0.235,1754.6,33.75,169.8,31.176,35.399,30.883,34.674,286700.0,11.0,258000.0,0.118,-29.0,2273.0,126.2,4.0,31.0,-29.0,-29.0,800.0
17.372,14.818,80.0,20.0,8.909,8.063,23.631,4.0,2.262,3.45,2.747,0.054,57.8,2.12,1510.6,0.076,5.586,5.31,0.697,270800.0,11.0,258000.0,16.432,-40.4,782.0,1116.4,7.0,5.0,-40.43,-40.4,1.0
