FreeTime_2.4GHz,IntTime_2.4GHz,RxTime_2.4GHz,TxTime_2.4GHz,VendorStats.Glitch_2.4GHz,tx_Mbps-2g,rx_Mbps-2g,tx_err_ps-2g,tx_ber-2g,rx_pps-2g,tx_pps-2g,tx_Mbps_lag1-2g,rx_Mbps_lag1-2g,tx_Mbps_lag2-2g,rx_Mbps_lag2-2g,Noise_lag2-2g,tx_Mbps_lag3-2g,rx_Mbps_lag3-2g,Noise_lag3-2g,tx_Mbps_avg3-2g,rx_Mbps_avg3-2g,Noise_avg3-2g,tx_Mbps_avg5-2g,rx_Mbps_avg5-2g,Noise_avg5-2g,tx_Mbps_avg7-2g,rx_Mbps_avg7-2g,Noise_avg7-2g,DownlinkMCS,DownlinkShortGuard,Inactive,Noise,SignalNoiseRatio,LastDataDownlinkRate,LastDataUplinkRate,UplinkMCS,UplinkShortGuard,tx_Mbps,rx_Mbps,rx_pps,tx_err_ps,SignalStrength_avg7,SignalStrength_avg10
68.0,9.0,17.0,8.0,833.0,1.681,5.379,0.0,0.0,50.2,236.6,1.944,21.881,2.711,23.802,-87.0,6.891,27.276,-86.0,2.112,17.021,-87.67,3.974,21.716,-87.0,21.326,17.265,-87.43,7.0,1.0,1.0,-87.0,54.0,72200.0,72200.0,7.0,1.0,0.062,3.569,290.6,0.0,-32.43,-32.2
3.0,8.0,85.0,6.0,243.0,0.837,41.118,0.0,0.0,326.6,771.2,0.129,40.959,1.351,34.028,-91.0,6.577,7.432,-91.0,0.772,38.702,-90.67,3.06,27.414,-90.8,6.071,22.425,-90.86,11.0,1600.0,0.0,-90.0,61.0,270800.0,258000.0,10.0,800.0,0.019,3.779,318.2,0.0,-29.0,-29.0
72.0,25.0,0.0,4.0,1395.0,0.121,3.801,0.0,0.0,317.2,50.2,0.348,0.01,0.31,1.585,-85.0,0.034,7.441,-83.0,0.26,1.799,-85.33,0.21,4.312,-84.6,0.72,3.087,-84.71,11.0,1.0,0.0,-86.0,38.0,286700.0,258000.0,10.0,1.0,0.093,3.825,317.0,0.0,-48.29,-48.2
46.0,8.0,2.0,44.0,760.0,25.127,11.831,3.0,1.1939348111593106e-07,416.0,2066.0,17.424,22.446,36.317,16.691,-90.0,28.311,11.384,-89.0,26.289,16.989,-91.0,24.123,13.651,-90.4,23.155,13.957,-90.86,9.0,800.0,0.0,-90.0,61.0,229400.0,286700.0,11.0,800.0,0.018,0.013,9.4,0.0,-28.71,-28.7
50.0,6.0,2.0,40.0,452.0,16.356,0.25,28.8,1.7608217168011737e-06,51.2,1199.2,13.065,7.862,12.256,13.069,-85.0,3.521,16.18,-87.0,13.892,7.06,-85.33,9.097,11.519,-86.4,10.958,11.511,-87.57,9.0,1.0,0.0,-85.0,52.0,216600.0,286700.0,11.0,1.0,3.324,0.044,48.0,9.0,-32.86,-33.0
22.0,23.0,27.0,27.0,758.0,17.923,11.44,0.0,0.0,933.4,1584.8,20.493,18.427,27.679,14.617,-87.0,32.901,15.576,-88.0,22.032,14.828,-87.67,22.73,21.07,-87.8,27.918,20.443,-87.86,7.0,1.0,0.0,-89.0,47.0,72200.0,72200.0,7.0,1.0,17.407,0.18,200.0,0.0,-42.0,-41.9
78.0,14.0,1.0,8.0,712.0,4.054,0.039,0.0,0.0,43.167,178.0,0.833,11.175,0.071,14.922,-86.0,0.058,11.278,-87.0,1.653,8.712,-86.33,1.02,9.711,-86.6,0.754,12.153,-86.71,10.0,1.0,0.0,-87.0,48.0,243700.0,243700.0,11.0,1.0,4.836,0.047,52.4,0.0,-39.86,-39.6
53.0,13.0,24.0,13.0,983.0,9.302,11.579,0.0,0.0,95.6,643.6,9.553,17.186,10.422,19.709,-93.0,13.376,3.839,-93.0,9.759,16.158,-93.0,11.629,11.6,-93.0,8.931,12.749,-93.0,10.0,800.0,0.0,-92.0,46.0,258000.0,286700.0,11.0,800.0,8.417,0.073,78.4,0.0,-47.43,-47.5
77.0,16.0,1.0,6.0,1139.0,3.57,0.039,0.0,0.0,38.8,161.8,9.874,0.095,2.974,3.652,-91.0,0.209,7.24,-90.0,5.473,1.262,-91.0,3.351,3.481,-91.0,2.697,4.105,-90.86,9.0,800.0,0.0,-91.0,53.0,229400.0,286700.0,11.0,800.0,4.935,0.053,56.0,0.0,-30.86,-31.0
3.0,9.0,80.0,9.0,168.0,1.304,62.959,0.0,0.0,10.0,1235.25,2.159,34.655,22.934,0.316,-87.0,21.378,0.309,-88.0,8.799,32.643,-87.33,16.721,19.724,-87.6,15.82,14.134,-87.14,7.0,1.0,1.0,-87.0,55.0,162500.0,286700.0,11.0,1.0,0.006,0.004,4.0,0.0,-31.29,-31.12
57.0,19.0,10.0,14.0,1509.0,14.823,3.934,0.0,0.0,106.6,799.8,11.42,5.083,0.016,0.014,-92.0,0.028,0.025,-92.0,8.753,3.01,-93.0,6.572,2.264,-92.75,6.572,2.264,-92.75,10.0,800.0,0.0,-94.0,66.0,258000.0,286700.0,11.0,800.0,13.085,0.072,78.8,0.0,-28.75,-28.75
83.0,7.0,1.0,10.0,776.0,8.891,0.09,0.0,0.0,79.2,445.2,21.338,0.191,18.086,0.159,-90.0,26.903,0.262,-91.0,16.105,0.147,-91.0,21.239,0.199,-90.8,16.417,0.628,-90.57,10.0,1.0,0.0,-91.0,58.0,258000.0,286700.0,11.0,1.0,7.616,0.066,73.6,0.0,-33.0,-33.0
76.0,9.0,1.0,16.0,174.0,3.99,0.072,0.0,0.0,11.8,343.2,2.743,0.052,1.306,4.766,-88.0,0.058,9.716,-88.0,2.68,1.63,-87.67,1.669,6.279,-87.8,1.23,9.926,-87.86,10.0,1.0,0.0,-88.0,46.0,243700.0,1000.0,0.0,0.0,0.007,0.007,7.2,0.0,-40.57,-40.8
37.0,10.0,5.0,48.0,560.0,28.021,1.885,0.0,0.0,229.8,2014.6,20.85,5.362,27.275,5.342,-95.0,8.452,18.331,-95.0,25.382,4.196,-94.67,19.155,9.751,-95.0,18.962,7.055,-95.29,7.0,1.0,0.0,-94.0,46.0,72200.0,72200.0,7.0,1.0,17.469,0.246,281.2,0.0,-48.71,-48.8
20.0,22.0,26.0,30.0,1292.0,16.686,11.786,0.0,0.0,1042.2,1134.0,10.069,29.069,10.291,28.082,-87.0,14.905,26.546,-88.0,12.349,22.979,-88.33,14.049,21.561,-88.4,14.046,16.827,-88.57,7.0,1.0,0.0,-88.0,49.0,172000.0,286700.0,11.0,1.0,9.153,0.079,88.0,0.0,-39.0,-38.9
88.0,9.0,1.0,4.0,1525.0,0.015,0.013,0.0,0.0,12.2,12.2,0.029,0.009,0.015,0.013,-90.0,0.01,0.008,-90.0,0.02,0.012,-90.33,0.017,0.011,-90.6,0.016,0.011,-90.43,11.0,1.0,1.0,-90.0,28.0,270800.0,103200.0,8.0,1.0,0.005,0.005,4.4,0.0,-61.14,-61.1
31.0,6.0,35.0,29.0,475.0,19.296,20.524,0.0,0.0,518.4,1647.4,24.085,4.136,13.095,13.479,-88.0,3.431,18.381,-88.0,18.825,12.713,-88.0,15.193,14.82,-88.0,18.91,13.773,-87.71,11.0,1.0,0.0,-88.0,52.0,286700.0,1000.0,0.0,0.0,0.009,0.008,8.4,0.0,-36.29,-36.5
71.0,11.0,10.0,9.0,691.0,0.269,26.451,0.0,0.0,1792.2,206.0,23.063,14.211,26.195,4.902,-90.0,27.35,6.212,-88.0,16.509,15.188,-87.33,20.753,12.157,-87.2,17.464,17.672,-86.71,9.0,1.0,0.0,-85.0,55.0,96100.0,24000.0,0.0,0.0,0.083,6.527,544.8,0.0,-34.0,-33.8
76.0,14.0,3.0,8.0,104.0,3.707,12.005,0.0,0.0,718.8,377.6,10.006,0.12,11.89,5.732,-85.0,13.917,12.874,-85.0,8.534,5.952,-85.67,11.615,8.014,-85.6,15.982,5.799,-85.71,7.0,1.0,0.0,-86.0,36.0,72200.0,72200.0,7.0,1.0,1.434,3.812,340.4,0.0,-49.57,-49.6
5.0,4.0,63.0,30.0,110.0,26.518,34.519,0.0,0.0,2911.6,2609.8,55.179,7.653,44.759,17.743,-92.0,6.497,55.129,-90.0,42.152,19.972,-92.0,28.719,26.704,-91.6,21.141,20.768,-91.71,7.0,400.0,0.0,-90.0,40.0,72200.0,72200.0,7.0,400.0,9.39,0.098,111.0,0.0,-50.14,-50.5
74.0,22.0,0.0,5.0,870.0,0.555,3.79,0.0,0.0,318.4,63.8,6.257,0.062,6.466,0.071,-86.0,14.793,0.102,-86.0,4.426,1.308,-85.0,8.169,0.822,-85.2,8.111,0.609,-85.14,11.0,1.0,0.0,-84.0,54.0,286700.0,195000.0,9.0,1.0,0.18,3.16,263.5,0.0,-30.29,-30.2
36.0,5.0,37.0,22.0,551.0,0.432,25.466,0.0,0.0,1250.4,231.8,0.446,22.758,9.798,20.532,-91.0,13.739,25.169,-91.0,3.559,22.919,-91.0,6.478,20.077,-90.8,8.438,14.937,-90.86,7.0,400.0,0.0,-90.0,39.0,72200.0,72200.0,7.0,400.0,0.163,10.074,815.6,0.0,-50.57,-50.5
45.0,11.0,38.0,8.0,171.0,1.481,15.682,0.0,0.0,451.0,241.8,2.224,7.331,0.796,14.963,-91.0,0.242,13.362,-90.0,1.5,12.659,-91.33,2.923,12.5,-90.8,4.723,13.119,-90.71,7.0,1.0,1.0,-92.0,46.0,72200.0,72200.0,7.0,1.0,0.038,7.398,603.2,0.0,-43.0,-43.2
83.0,10.0,1.0,7.0,130.0,1.812,3.619,0.0,0.0,333.0,228.8,3.21,4.601,8.391,13.793,-96.0,7.724,17.499,-97.0,4.471,7.338,-96.33,6.013,8.87,-96.4,5.18,9.938,-96.29,9.0,1.0,0.0,-97.0,51.0,96100.0,96100.0,9.0,1.0,0.129,3.748,315.0,0.0,-47.29,-46.5
64.0,11.0,20.0,6.0,310.0,5.596,11.306,0.0,0.0,1148.6,695.0,20.574,8.538,23.752,13.91,-90.0,50.715,6.846,-89.0,16.641,11.251,-89.67,29.774,10.201,-89.4,23.18,20.898,-89.0,11.0,1.0,0.0,-90.0,60.0,286700.0,286700.0,11.0,1.0,0.016,0.022,24.6,0.0,-30.71,-30.8
81.0,8.0,1.0,10.0,989.0,5.231,4.9,0.0,0.0,471.333,238.0,0.117,19.301,1.312,12.723,-85.0,3.192,0.034,-85.0,2.22,12.308,-85.0,4.621,7.409,-85.0,9.769,5.328,-84.86,11.0,1.0,0.0,-85.0,56.0,286700.0,286700.0,11.0,1.0,6.476,5.924,526.6,0.0,-29.14,-29.4
51.0,9.0,22.0,18.0,259.0,8.67,7.434,0.0,0.0,103.0,632.333,6.701,5.429,7.626,12.006,-95.0,16.085,7.689,-95.0,7.666,8.29,-95.0,10.502,6.795,-94.4,9.791,8.401,-94.14,9.0,1.0,0.0,-95.0,43.0,96100.0,96100.0,9.0,1.0,3.821,0.058,59.0,0.0,-51.43,-50.7
63.0,17.0,3.0,18.0,1019.0,13.431,9.565,1.2,8.934554389099844e-08,876.6,775.2,11.424,18.972,9.74,10.155,-87.0,14.118,3.372,-86.0,11.532,12.897,-87.67,13.927,11.85,-87.2,12.319,11.776,-87.14,10.0,1.0,0.0,-87.0,50.0,258000.0,286700.0,11.0,1.0,10.034,0.09,96.4,1.2,-37.71,-37.6
38.0,11.0,44.0,7.0,559.0,2.139,26.05,0.6,2.805049088359046e-07,1288.4,436.6,4.681,21.003,10.877,13.982,-90.0,28.036,14.566,-91.0,5.899,20.345,-90.33,13.422,15.91,-90.4,10.831,16.192,-90.14,9.0,400.0,0.0,-90.0,37.0,96100.0,96100.0,9.0,400.0,0.331,11.308,929.0,0.0,-55.0,-54.3
24.0,18.0,7.0,51.0,856.0,24.366,12.434,0.0,0.0,1254.6,2037.4,8.777,16.073,0.437,24.486,-86.0,2.963,25.636,-85.0,11.193,17.664,-86.67,8.975,19.667,-86.4,9.966,20.546,-86.29,11.0,1.0,0.0,-88.0,47.0,286700.0,1000.0,0.0,0.0,0.036,11.288,853.6,0.0,-40.43,-40.3
4.0,18.0,2.0,75.0,1579.0,35.944,4.076,0.0,0.0,321.0,2898.4,17.408,5.309,15.392,9.851,-86.0,22.329,17.536,-86.0,22.915,6.412,-86.0,22.137,10.815,-85.4,17.269,8.887,-85.14,10.0,1.0,1.0,-87.0,48.0,243700.0,127200.0,6.0,1.0,0.032,3.946,321.0,0.0,-39.0,-38.8
3.0,14.0,64.0,18.0,187.0,6.197,104.828,0.0,0.0,8581.8,1032.0,1.929,16.277,9.952,11.729,-87.0,38.352,11.568,-88.0,6.026,44.278,-87.67,17.696,31.93,-88.0,16.144,29.525,-87.86,7.0,1.0,0.0,-88.0,45.0,72200.0,72200.0,7.0,1.0,5.114,0.072,79.8,0.0,-41.71,-42.0
30.0,8.0,3.0,59.0,285.0,30.774,0.649,0.0,0.0,484.6,2419.4,23.951,0.367,17.777,0.174,-96.0,13.135,3.846,-96.0,24.167,0.397,-96.0,19.094,2.521,-96.0,16.507,3.594,-96.0,11.0,1.0,0.0,-96.0,41.0,286700.0,286700.0,11.0,1.0,2.246,0.024,26.2,0.0,-52.0,-49.9
65.0,11.0,2.0,22.0,1373.0,14.117,0.172,1.6,1.133385280158674e-07,82.0,903.6,10.734,0.753,10.277,18.685,-91.0,8.932,18.452,-91.0,11.709,6.537,-91.67,12.41,7.651,-91.0,14.235,8.719,-91.14,9.0,1.0,0.0,-92.0,30.0,229400.0,229400.0,9.0,1.0,6.918,0.071,76.0,1.6,-62.29,-62.3
25.0,8.0,4.0,64.0,304.0,42.258,0.686,0.0,0.0,411.6,3324.8,28.409,13.039,19.58,20.763,-96.0,26.221,19.078,-94.0,30.082,11.496,-95.33,31.841,12.162,-94.4,27.043,12.459,-94.71,7.0,1.0,0.0,-95.0,49.0,72200.0,72200.0,7.0,1.0,27.925,0.305,349.4,0.0,-46.0,-46.2
86.0,8.0,1.0,7.0,789.0,3.326,1.396,0.0,0.0,58.4,219.8,13.061,4.543,15.808,0.256,-88.0,14.757,4.005,-89.0,10.732,2.065,-88.33,14.458,2.104,-88.4,16.521,1.589,-88.86,10.0,1.0,0.0,-89.0,52.0,258000.0,286700.0,11.0,1.0,3.215,0.028,31.2,0.0,-37.14,-37.3
33.0,15.0,39.0,14.0,762.0,3.622,36.132,0.0,0.0,1663.2,367.8,16.528,25.891,34.663,5.925,-88.0,12.891,28.946,-88.0,18.271,22.649,-88.33,14.93,26.18,-87.8,17.762,23.227,-88.29,8.0,1.0,0.0,-89.0,44.0,78000.0,96100.0,9.0,1.0,2.796,0.082,82.4,0.0,-44.43,-44.4
80.0,9.0,1.0,13.0,596.0,0.058,0.041,0.0,0.0,39.6,44.0,0.016,0.014,0.058,0.041,-91.0,0.058,0.041,-91.0,0.037,0.028,-90.5,0.037,0.028,-90.5,0.037,0.028,-90.5,9.0,1.0,0.0,-91.0,37.0,96100.0,96100.0,9.0,1.0,0.028,0.009,9.6,0.0,-54.5,-54.5
59.0,18.0,11.0,11.0,1070.0,5.653,9.913,0.0,0.0,348.833,320.5,8.22,7.488,0.959,25.689,-82.0,0.234,35.537,-82.0,4.944,14.363,-83.33,7.176,17.695,-83.0,10.539,19.425,-83.14,9.0,1.0,0.0,-84.0,50.0,229400.0,286700.0,11.0,1.0,6.218,1.079,144.667,0.0,-33.14,-33.2
33.0,13.0,25.0,29.0,710.0,15.828,14.276,0.0,0.0,1245.6,1104.0,15.616,16.65,22.106,0.323,-87.0,25.624,0.328,-87.0,17.85,10.416,-85.67,18.264,8.461,-86.0,13.819,14.219,-85.86,7.0,1.0,0.0,-85.0,52.0,72200.0,72200.0,7.0,1.0,7.066,0.114,125.2,0.0,-33.43,-33.9
83.0,11.0,1.0,6.0,860.0,4.054,3.877,0.0,0.0,358.2,201.6,4.917,0.055,0.552,6.534,-83.0,0.053,8.544,-83.0,3.174,3.489,-83.67,1.936,7.666,-83.4,3.564,8.791,-83.14,11.0,1.0,0.0,-84.0,36.0,286700.0,270800.0,11.0,1.0,4.915,0.054,60.2,0.0,-47.71,-45.5
3.0,7.0,54.0,36.0,104.0,31.725,28.574,0.0,0.0,1918.0,2996.4,22.158,42.012,32.106,22.974,-95.0,52.541,2.964,-94.0,28.663,31.187,-95.0,34.492,24.084,-94.8,25.98,35.202,-94.86,9.0,1.0,0.0,-96.0,46.0,96100.0,96100.0,9.0,1.0,8.956,22.094,1991.833,0.0,-50.86,-50.2
34.0,21.0,15.0,30.0,936.0,14.324,11.252,0.0,0.0,952.2,1199.0,7.275,4.179,9.961,0.111,-85.0,1.977,9.675,-86.0,10.52,5.181,-84.0,6.746,7.189,-84.4,4.876,9.672,-84.29,10.0,1.0,0.0,-84.0,50.0,258000.0,109600.0,10.0,1.0,0.047,9.573,815.4,0.0,-29.86,-29.8
43.0,11.0,19.0,27.0,365.0,20.184,18.991,0.0,0.0,1236.2,1731.8,6.031,33.463,4.497,34.872,-96.0,5.293,28.395,-96.0,10.237,29.109,-96.0,8.377,26.312,-96.0,6.829,23.669,-95.71,9.0,1.0,0.0,-96.0,45.0,96100.0,96100.0,9.0,1.0,19.908,0.285,271.6,0.0,-49.43,-48.3
55.0,14.0,15.0,18.0,250.0,7.361,8.322,0.0,0.0,700.4,642.0,6.762,6.221,13.976,10.064,-96.0,10.375,14.53,-96.0,9.366,8.202,-95.67,8.325,10.914,-95.6,10.219,9.982,-94.57,9.0,1.0,0.0,-95.0,41.0,96100.0,96100.0,9.0,1.0,0.153,7.482,616.2,0.0,-48.71,-48.5
82.0,11.0,4.0,5.0,351.0,0.054,10.297,0.0,0.0,881.8,28.2,0.096,12.483,0.024,7.229,-92.0,0.128,14.47,-91.0,0.058,10.003,-91.67,0.066,10.972,-91.4,1.783,9.694,-91.43,10.0,1.0,1.0,-91.0,43.0,243700.0,1000.0,0.0,0.0,0.059,10.103,851.6,0.0,-46.43,-45.2
18.0,10.0,3.0,68.0,433.0,45.36,0.559,0.0,0.0,264.6,3283.6,21.954,0.705,26.691,4.321,-88.0,36.128,0.418,-88.0,31.335,1.862,-87.67,31.697,1.261,-88.0,22.829,10.474,-88.0,9.0,1.0,0.0,-88.0,32.0,96100.0,96100.0,9.0,1.0,11.856,0.171,164.2,0.0,-56.71,-56.9
81.0,12.0,1.0,8.0,1487.0,7.032,0.077,0.0,0.0,81.8,313.2,8.183,0.078,0.259,10.639,-93.0,0.092,15.173,-93.0,5.158,3.598,-93.0,4.138,5.205,-93.0,3.74,4.323,-93.0,9.0,800.0,0.0,-92.0,30.0,229400.0,229400.0,9.0,800.0,4.567,0.055,56.8,0.0,-62.0,-62.1
39.0,6.0,3.0,52.0,160.0,38.644,0.678,0.0,0.0,249.0,2510.8,9.665,2.844,13.022,1.708,-95.0,14.903,14.671,-96.0,20.444,1.743,-95.0,17.029,7.927,-95.4,14.501,8.086,-95.43,11.0,1.0,0.0,-96.0,50.0,286700.0,286700.0,11.0,1.0,16.471,0.104,116.2,0.0,-45.57,-45.7
51.0,9.0,36.0,6.0,1268.0,0.152,57.864,0.0,0.0,3925.0,126.2,0.684,32.822,1.124,10.941,-91.0,0.752,12.066,-91.0,0.653,33.876,-91.33,0.552,24.309,-91.2,1.589,20.598,-91.43,7.0,400.0,0.0,-92.0,29.0,72200.0,72200.0,7.0,400.0,0.11,12.424,1005.6,0.0,-63.71,-63.7
70.0,17.0,1.0,12.0,1109.0,15.475,0.102,0.0,0.0,109.4,667.0,11.312,0.106,9.648,0.101,-84.0,1.145,0.016,-84.0,12.145,0.103,-85.0,7.678,0.068,-84.4,5.506,2.608,-84.43,11.0,1.0,0.0,-87.0,38.0,286700.0,243700.0,10.0,1.0,15.813,0.103,109.8,0.0,-48.57,-48.6
77.0,12.0,1.0,11.0,1337.0,12.003,0.079,0.0,0.0,87.6,514.4,10.546,0.082,6.708,0.066,-93.0,5.019,0.057,-94.0,9.752,0.076,-93.0,7.08,0.061,-93.6,5.174,1.038,-93.71,9.0,1600.0,0.0,-95.0,34.0,216600.0,129000.0,10.0,800.0,9.018,3.975,384.8,0.0,-61.86,-61.9
77.0,12.0,8.0,5.0,723.0,0.06,13.946,0.2,3.3333333333333333e-06,1176.8,40.6,1.055,14.521,11.308,0.11,-83.0,9.528,0.97,-83.0,4.141,9.526,-83.0,4.405,8.596,-83.4,3.169,9.036,-83.43,11.0,1.0,0.0,-83.0,45.0,286700.0,229400.0,9.0,1.0,0.06,14.074,1176.8,0.2,-40.29,-40.3
47.0,43.0,1.0,9.0,2151.0,4.182,0.075,0.0,0.0,28.8,307.4,3.986,0.076,12.777,6.472,-92.0,11.469,9.798,-92.0,6.982,2.208,-92.0,6.498,7.131,-92.2,4.7,9.721,-92.0,11.0,800.0,0.0,-92.0,63.0,286700.0,286700.0,11.0,800.0,1.487,0.019,20.6,0.0,-28.71,-28.7
48.0,10.0,5.0,37.0,1176.0,20.88,7.553,2.4,1.1494252873563217e-07,784.6,1741.0,7.648,15.791,8.587,16.673,-93.0,15.473,5.31,-95.0,12.372,13.339,-93.0,14.028,9.119,-93.6,18.871,7.44,-93.29,7.0,400.0,0.0,-94.0,45.0,72200.0,72200.0,7.0,400.0,11.123,0.154,176.4,2.4,-49.86,-49.7
63.0,14.0,2.0,23.0,402.0,11.453,0.183,0.0,0.0,52.6,965.8,12.513,6.977,22.099,11.954,-96.0,17.447,13.015,-96.0,15.355,6.371,-96.0,14.567,7.183,-96.0,16.001,8.44,-95.71,7.0,1.0,0.0,-96.0,59.0,72200.0,72200.0,7.0,1.0,8.808,0.133,152.2,0.0,-37.43,-37.5
42.0,9.0,46.0,6.0,344.0,0.146,110.107,0.6,4.10958904109589e-06,9292.8,93.8,136.549,0.549,138.103,0.577,-84.0,0.109,128.377,-84.0,91.599,37.078,-84.33,55.018,72.496,-84.4,73.324,51.93,-84.57,9.0,1.0,0.0,-84.0,46.0,229400.0,243700.0,10.0,1.0,0.138,109.433,7735.6,0.6,-38.86,-38.9
85.0,6.0,5.0,6.0,164.0,9.464,13.149,0.0,0.0,577.6,687.6,22.761,0.172,14.981,16.267,-95.0,4.637,31.007,-95.0,15.735,9.863,-95.0,12.904,16.666,-95.2,11.299,15.04,-94.71,11.0,1.0,1.0,-95.0,48.0,286700.0,1000.0,0.0,0.0,8.02,5.611,506.6,0.0,-46.43,-46.3
29.0,18.0,45.0,8.0,920.0,8.048,26.488,0.0,0.0,1866.4,845.4,12.475,18.307,8.735,8.259,-87.0,9.08,5.062,-87.0,9.753,17.685,-88.67,8.606,14.73,-88.2,9.584,15.667,-88.14,7.0,1.0,0.0,-90.0,49.0,72200.0,72200.0,7.0,1.0,8.592,0.914,205.833,0.0,-41.86,-42.2
43.0,11.0,24.0,23.0,267.0,15.161,12.976,0.0,0.0,1139.8,842.2,13.485,15.182,0.267,44.878,-88.0,0.991,47.864,-89.0,9.638,24.345,-88.0,8.347,31.3,-88.2,9.738,28.21,-88.14,11.0,1.0,0.0,-88.0,58.0,286700.0,286700.0,11.0,1.0,15.034,0.078,86.0,0.0,-30.57,-30.5
15.0,6.0,70.0,10.0,328.0,9.996,28.874,12.2,1.2204881952781113e-06,1972.4,826.4,33.509,8.549,39.405,0.56,-92.0,27.258,5.868,-94.0,27.637,12.661,-91.33,23.673,11.917,-92.2,19.165,13.114,-92.43,11.0,1600.0,0.0,-90.0,38.0,270800.0,243700.0,10.0,1600.0,10.28,0.068,75.4,15.0,-51.43,-51.2
71.0,9.0,2.0,18.0,856.0,16.862,4.753,0.4,2.3721978412999645e-08,205.2,1122.0,23.951,17.524,17.409,23.526,-93.0,20.665,23.641,-93.0,19.407,15.268,-91.67,21.752,16.573,-92.4,24.241,13.605,-92.57,11.0,800.0,0.0,-91.0,40.0,286700.0,286700.0,11.0,800.0,2.885,0.029,31.6,0.4,-51.57,-51.5
64.0,24.0,1.0,11.0,1140.0,7.046,11.304,0.0,0.0,323.8,702.6,10.08,6.811,5.878,25.258,-87.0,0.329,27.073,-87.0,7.668,14.458,-86.33,4.713,17.388,-86.6,3.671,14.808,-87.29,11.0,1.0,0.0,-85.0,48.0,286700.0,243700.0,10.0,1.0,0.045,1.284,102.0,0.0,-36.86,-36.9
41.0,10.0,34.0,15.0,502.0,3.956,15.138,0.0,0.0,522.4,260.6,0.144,18.334,3.389,16.794,-86.0,4.868,12.607,-86.0,2.496,16.755,-86.0,3.302,14.275,-85.8,3.232,12.634,-85.86,7.0,1.0,0.0,-86.0,41.0,65000.0,72200.0,7.0,1.0,0.031,5.581,455.0,0.0,-45.57,-46.4
57.0,13.0,2.0,28.0,797.0,29.965,0.267,2.4,8.009344234940765e-08,205.0,1523.2,14.954,7.883,2.772,11.157,-88.0,40.282,10.846,-87.0,15.897,6.436,-87.0,26.699,6.135,-87.2,21.351,12.139,-87.29,7.0,1.0,0.0,-87.0,54.0,72200.0,72200.0,7.0,1.0,2.231,2.829,277.2,0.0,-32.86,-33.3
3.0,15.0,62.0,20.0,590.0,22.159,39.122,3.4,1.534365269190848e-07,124.4,1875.2,23.903,30.077,47.645,0.432,-86.0,30.76,8.1,-87.0,31.236,23.21,-86.33,25.04,24.804,-86.4,19.592,24.138,-86.0,7.0,1.0,0.0,-87.0,41.0,72200.0,72200.0,7.0,1.0,1.053,40.848,3293.0,3.4,-46.43,-46.5
89.0,10.0,1.0,4.0,1118.0,0.013,1.214,0.0,0.0,102.833,8.833,0.049,13.137,0.052,12.433,-92.0,0.136,13.812,-92.0,0.038,8.928,-92.0,0.07,10.852,-92.0,0.062,10.15,-92.0,8.0,800.0,1.0,-92.0,61.0,206500.0,1000.0,0.0,0.0,0.029,3.78,309.0,0.8,-30.57,-30.4
6.0,9.0,4.0,81.0,468.0,59.581,1.868,0.0,0.0,1929.0,4694.8,59.298,9.075,46.712,12.074,-96.0,2.561,49.066,-95.0,55.197,7.672,-96.0,34.093,23.359,-95.6,45.628,24.644,-95.57,7.0,1.0,0.0,-96.0,48.0,72200.0,72200.0,7.0,1.0,5.604,0.099,112.2,0.0,-49.29,-49.0
57.0,13.0,2.0,29.0,397.0,13.832,5.809,0.0,0.0,557.4,1201.6,3.829,7.481,4.281,12.321,-96.0,6.348,10.48,-95.0,7.314,8.537,-95.0,6.575,10.256,-95.0,9.466,13.861,-95.29,7.0,1.0,0.0,-96.0,49.0,72200.0,72200.0,7.0,1.0,10.774,0.168,192.4,0.0,-46.86,-46.9
41.0,18.0,3.0,37.0,1395.0,35.995,0.192,0.0,0.0,197.2,1542.8,23.769,11.108,0.132,47.17,-86.0,12.257,43.767,-87.0,19.965,19.49,-86.0,22.55,26.252,-86.6,23.086,31.739,-87.14,7.0,1.0,0.0,-86.0,40.0,65000.0,72200.0,7.0,1.0,0.698,0.021,23.0,0.0,-46.43,-46.3
69.0,11.0,8.0,14.0,1362.0,5.369,6.513,0.0,0.0,537.6,496.2,2.55,6.071,1.584,2.491,-92.0,8.513,3.982,-92.0,3.168,5.025,-92.0,5.76,4.116,-92.0,8.099,4.139,-91.71,9.0,1.0,0.0,-92.0,31.0,229400.0,172000.0,7.0,1.0,0.096,6.477,523.4,0.0,-61.29,-61.5
45.0,25.0,2.0,28.0,1739.0,13.646,0.192,0.0,0.0,53.8,996.0,10.511,4.638,8.843,5.973,-85.0,8.813,0.137,-86.0,11.0,3.601,-84.33,9.642,2.216,-84.8,7.662,1.759,-84.86,7.0,1.0,0.0,-84.0,37.0,72200.0,72200.0,7.0,1.0,8.166,0.126,140.167,0.0,-47.0,-47.0
73.0,7.0,16.0,6.0,437.0,0.303,22.389,0.0,0.0,1262.0,259.6,8.226,33.929,11.57,18.697,-96.0,3.628,13.271,-96.0,6.7,25.005,-96.0,5.028,21.129,-96.0,3.797,19.127,-96.0,9.0,1.0,1.0,-95.0,41.0,96100.0,96100.0,9.0,1.0,0.13,5.834,490.25,0.0,-52.43,-53.1
